track_id,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,tempo,loudness,top100
TRMCWUD128EF3421A9,0,10,0.004,4,0.785,1,0.247,0.385,171.77,0,180.61016,0,101.553,-11.257,no
TRMCWOA128F423C049,2007,7,0.091,4,0.162,0,0.271,0.189,194.606,0,207.43791,0,138.876,-8.569,no
TRMCWDA128F93371DF,2007,9,0.598,4,0.786,0,0.485,0,68.76,0,75.17995,0,167.396,-10.262,no
TRMCWUY12903C9AF57,0,1,0.863,5,0.675,1,0.804,0,283.376,0,290.2722,0,81.971,-14.738,no
TRMCWAH128F42A895F,0,7,0.767,5,0.861,1,0.586,0.659,267.134,0,277.44608,0,135.661,-9.321,no
TRMCWLA12903CA2471,0,9,0.686,4,0.276,1,0.473,0,376.384,0,395.44118,0,127.983,-13.491,no
TRMCWGO12903CBECB1,0,7,0.643,4,0.225,1,0.581,0.148,215.266,0,223.68608,0,58.349,-6.952,no
TRMCWTA128F92C9EF2,0,7,0,4,0.016,0,0.189,0,209.415,0,215.03955,0,135.862,-5.569,no
TRMCWMH128F935A467,2003,6,0.826,4,0,1,0.54,0.202,207.168,0,217.33832,0,186.087,-3.51,no
TRMCWUS128F429DCA6,2004,1,0.398,4,0.192,1,0.272,0.209,172.849,0,175.77751,0,102.068,-10.64,no
TRMCWMU12903CAA706,0,1,0.838,4,1,1,0.896,0,339.203,0,347.61098,0,101.84,-17.316,no
TRMCWST128F92F0E16,2003,4,0.31,3,0.909,0,0.289,0.171,368.733,0,380.3424,0,101.356,-9.576,no
TRMCWMI12903CDB15B,2004,0,0.498,4,1,0,0.489,0,426.655,0,441.5473,0,110.987,-6.621,no
TRMCWZG128F421A585,2000,9,0.3,1,0,1,0.311,0.218,130.252,0,140.87791,0,143.756,-2.468,no
TRMCWBT128EF35EDE5,0,1,0.79,1,0,1,0.797,0.601,108.588,0,111.64689,0,126.734,-10.808,no
TRMCWKV12903CC4A60,1996,5,0.406,4,0,1,0.507,0.136,227.062,0,232.85506,0,136.86,-7.923,no
TRMCGDH128F92F0650,2008,7,0.523,4,0.132,0,0.415,0.096,235.828,0,242.07628,0,141.968,-3.826,no
TRMCGVI128F42383E0,1989,4,0.772,4,0.429,0,0.697,0.508,510.572,0,521.16853,0,105.18,-21.539,no
TRMCGSK12903CD147E,2002,1,0.794,7,1,1,0.502,0,211.33,0,211.33016,0,175.035,-2.049,no
TRMCGXJ12903CE7358,1994,9,0.765,4,0,1,0.613,0.329,248.79,0,260.51873,0,146.021,-10.092,no
TRMCGMC128F4285894,2005,5,0.429,4,0,1,0.32,0.174,142.132,0,142.13179,0,205.75,-5.065,no
TRMCGOH128F4243645,0,5,0.819,4,0,1,0.683,0.827,319.89,0,356.85832,0,151.967,-13.333,no
TRMCGOG12903CDEAF8,1960,9,1,3,0.997,1,0.733,0.183,335.824,0,344.34567,0,124.982,-15.016,no
TRMCGZA128F9309C89,2003,5,0.609,4,0.561,0,0.548,0,203.61,0,209.71057,0,125.3,-6.029,no
TRMCGJP12903CC5E1E,0,7,0.073,4,0.625,1,0.489,0.197,99.619,0,104.80281,0,125.846,-20.209,no
TRMCGOC128E0784384,2003,1,0.739,4,1,1,0.596,0.287,229.692,0,243.19955,0,99.296,-2.541,no
TRMCGKR128E0787D8E,1999,1,0.939,4,0,1,0.71,2.891,181.498,0,181.49832,0,140.073,-5.463,no
TRMCGSH128F4272541,2001,11,0.549,4,0.149,1,0.529,0,192.65,0,207.5424,0,173.166,-3.15,no
TRMCGAT128F92E4D50,2007,9,0.658,3,1,1,0.673,0.316,187.46,0,197.56363,0,120.042,-5.832,no
TRMCGBB128F92D6B64,0,8,0.056,4,0.753,0,0.362,0.369,220.317,0,223.65995,0,180.939,-10.112,no
TRMCGRI128F424D467,2006,1,0.706,1,0,1,0.768,6.217,551.364,0,564.89751,0,126.919,-9.912,no
TRMCGZI128E078F109,1974,0,0.46,4,0.776,1,0.551,2.206,311.925,0,323.5522,0,118.786,-6.866,no
TRMCGZO128F92E14E2,1992,1,0.496,4,1,1,0.463,0,49.162,0,49.162,0,92.835,-19.74,no
TRMCGCC12903CBF440,2004,7,0.006,4,0.783,0,0.084,0,497.853,0,502.59546,0,136.075,-16.778,no
TRMCGJC128E0793D73,1979,7,0.613,4,0.382,1,0.63,2.276,213.066,0,227.36934,0,131.39,-7.974,no
TRMCGSC12903CBDE1A,0,10,0.822,4,1,0,0.618,13.41,258.769,0,280.18893,0,119.998,-9.274,no
TRMCGFG12903CD66B8,0,2,0.504,4,0.271,1,0.519,0,188.755,0,192.46975,0,199.633,-9.622,no
TRMCGPK128F9327774,0,7,0.745,3,1,0,0.663,3.071,249.475,0,269.47873,0,82.276,-5.673,no
TRMCGWE128F426F9B5,2001,2,0.915,4,0.275,1,0.716,0.503,73.743,0,73.74322,0,160,-19.459,no
TRMCGKK128F930C1D7,0,6,0.389,4,0.437,0,0.456,0.142,341.583,0,355.91791,0,169.652,-8.526,no
TRMCGBM12903CA8C92,0,10,0.065,3,1,0,0.468,0,175.212,0,184.99873,0,147.512,-4.959,no
TRMCGPD12903CB98B2,1987,0,0.516,1,0,1,0.501,0,255.565,0,263.54893,0,133.191,-16.547,no
TRMCGSC128F93113DE,0,1,0.478,4,0.905,0,0.368,0,300.344,0,305.18812,0,229.951,-4.849,no
TRMCGHT12903D0A3BF,2010,0,0.865,4,0,1,0.634,0.142,188.662,0,196.362,0,160.082,-5.835,no
TRMCGKF12903CDB63F,1997,1,0.193,4,0.407,1,0.291,0,511.472,0,520.59383,0,143.893,-10.715,no
TRMCGHU128F42B9B29,2006,11,0.289,4,0,0,0.308,0.223,197.735,0,202.57914,0,139.975,-3.18,no
TRMCGNL12903D0C0EC,0,3,0.258,1,0,1,0.528,0.317,226.075,0,235.33669,0,59.446,-19.636,no
TRMCGEK128F9310132,0,10,0.768,4,0.55,0,0.741,0.189,520.568,0,536.00608,0,177.258,-10.263,no
TRMCGZD12903CB97C5,0,6,0.06,4,0.288,0,0.299,0.972,352.131,0,362.57914,0,172.996,-4.848,no
TRMCGFD128F932CB2C,0,7,0.019,1,0,1,0.355,0.868,273.171,0,279.43138,0,59.026,-12.087,no
TRMCGIF128F9313E3F,2004,0,0.659,1,0,1,0.607,0,239.409,0,248.89424,0,127.442,-5.928,no
TRMCGBP128F9309D05,0,2,0.409,4,0.917,1,0.445,0,170.179,0,176.53506,0,82.697,-16.995,no
TRMCGJM128F42653B7,0,8,0.373,4,0.368,1,0.458,0.485,277.264,0,287.84281,0,147.958,-8.241,no
TRMCGHD128E0783E07,2002,0,0.546,4,0,0,0.676,0.272,237.302,0,242.93832,0,37.784,-9.516,no
TRMCGMX128F9349F8A,0,4,0.619,4,1,0,0.349,0,419.19,0,448.80934,0,160.676,-9.336,no
TRMCGVG128F424BECD,1974,9,0.555,4,0,1,0.517,0.125,174.481,0,183.53587,0,122.449,-4.099,no
TRMCGXG128F92CC9AE,1992,2,0.059,4,0.914,1,0.364,0,368.565,0,381.49179,0,119.035,-10.266,no
TRMCGYB128F92FACD0,2003,9,0.434,4,0.783,1,0.61,0.276,175.2,0,182.04689,0,86.829,-13.601,no
TRMCGLK12903CE7B9E,2010,10,0.467,4,0.407,0,0.409,0,302.98,0,312.58077,0,139.027,-11.64,no
TRMCGTI128F146636F,0,4,0.725,1,0,1,0.699,0.398,261.892,0,270.88934,0,109.13,-16.11,no
TRMCGNM128F92F7201,0,1,0.767,5,0.637,1,0.686,0.369,344.009,0,356.10077,0,226.647,-13.299,no
TRMCGCJ12903D0AC4F,2008,9,0.593,1,0,0,0.537,0.125,300.106,0,310.02077,0,129.961,-2.335,no
TRMCGBV128F930D6CC,1993,2,0.419,3,0.755,0,0.506,0.914,302.312,0,309.4722,0,116.087,-15.565,no
TRMCGHS128F9348C77,0,7,0.888,1,0.07,1,0.678,0,303.647,0,306.41587,0,112.351,-5.555,no
TRMCGBB12903CCF873,0,8,0.011,4,0.734,1,0.21,0.183,145.699,0,149.73342,0,170.209,-11.933,no
TRMCGLF128F9337E14,2004,4,0.233,4,0.246,1,0.356,0,137.404,0,137.40363,0,168.636,-2.979,no
TRMCGPR128F9358305,0,6,0.024,4,0.844,1,0.306,0.079,201.439,0,205.322,0,142.482,-10.895,no
TRMCGMX128F4280B49,0,6,0.467,4,0.599,1,0.46,0.349,448.372,0,454.13832,0,135.037,-5.207,no
TRMCGME128F14A98B5,0,1,0,4,1,1,0,0.079,168.618,0,172.042,0,130.022,-6.019,no
TRMCGCR12903CC5186,0,11,0.817,4,0,0,0.568,6.832,417.919,0,430.13179,0,143.979,-6.584,no
TRMCGIH128F426C514,0,0,0.408,4,0,1,0.401,0.369,193.004,0,206.49751,0,119.442,-8.829,no
TRMCGHH128F92D934E,1995,7,0.642,1,0,0,0.587,0.446,212.045,0,224.88771,0,126.68,-10.35,no
TRMCGNB128F427F1D3,2008,0,0.497,3,0.745,1,0.668,6.798,218.383,0,218.38322,0,80.035,-9.494,no
TRMCGRE128F42682C6,0,9,0.169,4,0.606,0,0.285,0.258,235.758,0,243.3824,0,146.737,-7.892,no
TRMCGCZ128F92EFAA4,1996,1,0.695,1,0,1,0.583,0.31,178.364,0,184.52853,0,112.518,-9.672,no
TRMCHAU128F9347D5D,0,2,0.348,3,0.804,0,0.3,0,175.792,0,179.77424,0,111.832,-13.119,no
TRMCHRL128F42552ED,2000,9,0.535,4,0.127,1,0.161,0.142,208.358,0,216.08444,0,168.04,-3.778,no
TRMCHTR128F92FD5E8,1979,2,0.103,4,0,1,0.5,0,119.786,0,126.22322,0,165.731,-9.783,no
TRMCHOE128F92D935A,0,9,0.275,5,0.676,0,0.443,0.311,118.497,0,136.4371,0,81.96,-25.725,no
TRMCHTP128F9332A8C,0,9,0,4,1,1,0,0.229,146.625,0,146.62485,0,89.613,-4.083,no
TRMCHXD128F148F5F4,0,10,0.47,7,0.234,0,0.501,0,224.287,0,232.09751,0,117.018,-9.703,no
TRMCHSR128F4228521,0,1,0.967,4,0.244,1,0.803,0.421,181.214,0,187.32363,0,138.614,-11.196,no
TRMCHAV128F9306B8D,1995,8,0.441,4,0.556,0,0.428,0.683,102.191,0,113.8673,0,129.618,-12.338,no
TRMCHHU128F4249A58,0,11,0.757,4,0.427,0,0.572,0,327.209,0,327.20934,0,129.119,-9.296,no
TRMCHHU128F9335185,0,7,0.498,4,0.234,1,0.638,0.183,220.299,0,227.39546,0,140.95,-5.375,no
TRMCHYG128F932BD05,2001,6,0.459,4,0.694,0,0.558,8.243,429.424,0,456.12363,0,97.999,-13.758,no
TRMCHRN12903CCCB18,2007,2,0.356,4,0,1,0.405,0,277.101,0,289.95873,0,115.704,-2.079,no
TRMCHAL12903D0434B,2010,9,0.455,1,0.046,0,0.482,0.136,319.083,0,337.57995,0,92.043,-10.167,no
TRMCHBT12903CF6775,0,6,0,5,0.392,0,0,0,180.529,0,186.8273,0,128.02,-7.024,no
TRMCHYO12903CBD330,1999,8,0.691,4,0.859,1,0.674,0.162,198.914,0,207.0722,0,161.078,-5.588,no
TRMCHUC12903C9FC50,2008,1,0.915,4,0.364,1,0.697,0,162.029,0,177.00526,0,130.938,-8.065,no
TRMCHFK128F427E191,0,2,0.706,1,0,1,0.529,0.386,177.569,0,200.64608,0,129.242,-8.005,no
TRMCHIK12903CDC901,0,9,0.211,1,0.214,0,0.243,0,87.562,0,87.562,0,129.1,-6.436,no
TRMCHJN12903CC1320,0,7,0.107,4,1,0,0.392,0,275.505,0,279.77098,0,100.042,-7.471,no
TRMCHXE128F930D7CC,2001,8,0,4,0.464,1,0.118,0,370.016,0,380.02893,0,79.917,-8.191,no
TRMCHYT12903CF2E80,2008,2,1,4,0.805,1,0.938,0,307.542,0,316.39465,0,149.421,-13.141,no
TRMCHWK128F934E938,0,9,0.509,3,0.664,0,0.526,0,428.977,0,437.96853,0,85.575,-11.824,no
TRMCHDS128F92C217E,2007,0,0.739,4,0.691,1,0.765,0,225.158,0,235.54567,0,246.682,-8.098,no
TRMCHPZ128F4259D49,2001,11,0.475,4,1,0,0.479,2.078,298.841,0,303.12444,0,127.516,-7.27,no
TRMCHLH128F4279659,0,2,0.478,4,0,1,0.606,0.305,218.889,0,232.61995,0,177.977,-17.085,no
TRMCHLP12903CF4D65,0,9,0.673,3,1,1,0.568,2.63,295.735,0,299.78077,0,118.847,-14.388,no
TRMCHIR12903CD1730,1989,9,0.582,1,0,0,0.462,0.385,274.054,0,276.63628,0,209.768,-12.024,no
TRMCHRX128F425CD6E,0,4,0.675,4,1,1,0.649,0,306.08,0,320.522,0,123.368,-6.979,no
TRMCHCY128F93364B6,1981,4,0.204,4,0,1,0.588,0,158.755,0,173.47873,0,129.485,-5.187,no
TRMCHVO128F425CB40,2006,0,0.513,4,0.938,1,0.648,2.438,330.571,0,345.10322,0,79.863,-10.566,no
TRMCHCE128F92E829D,1995,5,0.106,3,0.856,0,0.209,0.891,483.033,0,495.82975,0,78.346,-25.626,no
TRMCHVG12903CD9044,0,11,0.5,4,0.595,0,0.511,0.427,163.41,0,169.50812,0,74.535,-17.048,no
TRMCHYP128F42AA7DD,1991,4,0.6,4,0.297,1,0.226,0.173,131.773,0,134.42567,0,159.004,-10.598,no
TRMCHOJ128F427B06A,0,10,0.57,4,0,1,0.491,0.345,223.242,0,228.46649,0,133.411,-9.548,no
TRMCHMA128F92D8281,1992,9,0.108,3,0,0,0.198,2.084,124.378,0,134.45179,0,150.855,-15.698,no
TRMCHWK128F423852C,1997,1,0.274,4,0.482,0,0.418,0.061,453.422,0,457.32526,0,126.979,-10.477,no
TRMCHWO128F92F6E97,2008,0,0.144,4,0.212,1,0.642,0,275.058,0,310.17751,0,120.031,-8.453,no
TRMCHAZ128F931DC86,0,6,0.507,1,0,1,0.484,0,167.979,0,177.31873,0,102.268,-13.454,no
TRMCHFM12903D02702,2006,4,0.445,3,1,1,0.498,0,188.732,0,196.96281,0,85.033,-9.09,no
TRMCHQT128F425CEAC,1997,9,0.743,4,0.346,1,0.528,0,134.531,0,141.7922,0,134.58,-4.971,no
TRMCHKU128F1468B99,0,1,0.869,4,1,1,0.563,0.282,210.001,0,221.70077,0,165.964,-9.723,no
TRMCHCD12903D022A3,0,3,0.062,4,0,1,0.187,0.45,200.278,0,213.4722,0,173.98,-10.637,no
TRMCHOV128F42981CD,0,10,0.14,1,0.038,0,0.235,3.796,49.012,0,53.78567,0,88.233,-18.608,no
TRMCHEQ128F9305EBD,1980,6,0.412,3,0.901,1,0.384,0,1213.312,0,1223.81016,0,60.834,-19.141,no
TRMCHHE128F148F95D,0,4,1,4,0,1,0.84,0.271,268.846,0,279.45751,0,122.727,-7.699,no
TRMCHGJ128F4275985,2005,2,0,5,0.642,1,0,18.593,212.666,0,235.67628,0,80.815,-25.392,no
TRMCHCM128F425E987,2007,7,1,4,0.65,1,0.953,1.233,211.563,0,218.22649,0,102.479,-5.479,no
TRMCHUS128F4285848,0,4,0.934,4,0.666,1,0.583,0.322,230.028,0,238.21016,0,143.445,-9.988,no
TRMCHHE12903CE12DA,2006,9,0.57,4,0.369,1,0.354,0.165,171.265,0,174.0273,0,120.818,-4.677,no
TRMCHMC128F92F87C5,0,1,0.034,4,0.191,1,0.204,0,343.324,0,370.18077,0,129.294,-22.382,no
TRMCHGK128F4263486,2004,11,0.396,4,0.888,0,0.331,0,226.342,0,240.56118,0,174.242,-6.018,no
TRMCHZK128F93398E0,0,7,0.245,4,0.122,1,0.575,0.7,237.296,0,237.29587,0,129.783,-20.251,no
TRMCHXT128F4291816,1988,7,0.543,1,0,1,0.504,0.16,256.279,0,271.85587,0,199.73,-8.859,no
TRMCHUX128F932AF41,0,2,0.707,4,0.44,1,0.663,2.827,251.466,0,262.24281,0,102.668,-13.543,no
TRMCHMQ128F4281A31,2003,2,0.532,4,0.627,1,0.47,9.462,99.352,0,110.39302,0,131.427,-5.885,no
TRMCHLD128F42B6BF6,0,4,0.324,1,0,1,0.377,0,151.377,0,162.32444,0,123.021,-4.216,no
TRMCCBC128F92F1396,0,0,0.233,4,0.164,1,0.452,0.142,239.009,0,250.01751,0,134.505,-16.252,no
TRMCCJM128F93132C6,0,11,0.517,4,0.324,0,0.495,0,480.731,0,480.73098,0,136.31,-6.96,no
TRMCCNY128F93237D6,1999,7,0.476,4,0.715,1,0.675,0.299,162.209,0,165.92934,0,107.17,-5.835,no
TRMCCMP12903CB3818,0,4,0.567,4,0.644,0,0.628,0.09,319.489,0,322.48118,0,107.921,-4.472,no
TRMCCNU128F92F154D,1994,5,0.403,4,0.191,0,0.495,2.804,151.034,0,159.16363,0,188.93,-9.075,no
TRMCCQF128F42A4D2A,0,10,0.41,4,0.346,1,0.564,1.007,192.546,0,203.91138,0,105.111,-8.281,no
TRMCCGX12903CAA96E,0,2,0.11,4,0.247,1,0.458,0,157.112,0,160.49587,0,145.971,-18.451,no
TRMCCSO128F423D813,0,4,0.181,4,0.571,1,0.406,0,210.431,0,232.38485,0,99.975,-6.069,no
TRMCCBI128F146A0EC,1999,6,0.036,4,0.764,1,0.332,0,264.87,0,282.48771,0,90.12,-3.967,no
TRMCCLH128F42B53EF,2008,11,0.139,3,0.863,1,0.434,0.224,49.475,0,49.47546,0,107.999,-23.28,no
TRMCCZG128EF355668,0,8,0.077,1,0.895,1,0,0.182,184.947,0,193.01832,0,97.719,-20.128,no
TRMCCXK128F42771F7,1997,7,0.947,4,0.43,0,0.769,0.09,452.574,0,460.5122,0,82.361,-9.002,no
TRMCCFM128F4260166,0,3,0.639,3,0.467,1,0.632,0,175.392,0,185.65179,0,125.64,-15.403,no
TRMCCSK12903CD48CA,0,6,0.588,4,1,0,0.27,0,220.502,0,224.23465,0,193.796,-7.997,no
TRMCCCM128F92FDE9D,1990,5,0.615,4,0.478,1,0.384,0,167.48,0,176.90077,0,121.747,-11.358,no
TRMCCNZ128F92CFBF1,0,1,0.215,4,0.264,1,0.278,0,419.445,0,433.18812,0,128.039,-9.97,no
TRMCCNC128F92F7033,0,0,0.821,4,0,1,0.766,0.316,260.127,0,270.73261,0,132.63,-15.801,no
TRMCCZG128F4287CAE,0,3,0.595,1,0.11,1,0.667,0.933,190.653,0,196.33587,0,102.706,-29.243,no
TRMCCGB12903CBF586,2009,1,0.333,4,1,1,0.007,0,307.278,0,307.27791,0,95.998,-3.338,no
TRMCCAL128F93091B5,2004,2,0.237,4,0,1,0.467,8.609,530.402,0,548.75383,0,138.43,-11.026,no
TRMCCOV128F931AECC,2009,3,0.105,4,0.625,1,0.391,2.839,65.671,0,65.67138,0,136.282,-7.713,no
TRMCCQN128F42554C5,2004,10,0.207,4,1,0,0.321,0.235,547.886,0,561.03138,0,140.058,-9.108,no
TRMCCGA12903CE82D4,2010,2,0.623,4,0,1,0.543,0,595.505,0,614.94812,0,135.004,-9.227,no
TRMCCIC128F931E926,0,2,0.394,4,0.416,1,0.49,3.68,154.644,0,154.64444,0,134.019,-13.242,no
TRMCCPE128F4232FD5,0,7,0.076,4,0.759,0,0.399,0,91.725,0,97.67138,0,134.058,-11.57,no
TRMCCYO128F93002EC,0,5,0.393,4,0.704,1,0.44,0,185.864,0,197.14567,0,138.256,-10.832,no
TRMCCNB128F9308F5F,1953,0,0.98,1,0,1,0.776,0.321,156.241,0,162.11546,0,128.595,-12.827,no
TRMCCRR128F147C9D0,0,0,0.874,4,0.916,1,0.753,0.24,203.18,0,211.90485,0,232.02,-12.473,no
TRMCCEV128F42437D5,1964,1,0.177,1,0,0,0.608,0.523,115.577,0,121.99138,0,114.544,-13.698,no
TRMCCYE12903CD9272,1996,8,0.372,4,0.5,1,0.486,0,123.611,0,131.5522,0,152.379,-16.975,no
TRMCCNW128F425157A,2004,10,0.395,4,0.338,1,0.434,0.136,129.329,0,139.07546,0,178.726,-7.465,no
TRMCCJG128F4242F28,0,8,0.083,4,0.789,0,0.346,2.92,216.032,0,216.0322,0,152.07,-5.528,no
TRMCCNA128F4287C6F,0,11,0.152,4,1,0,0.524,0.107,163.294,0,169.45587,0,148.402,-4.148,no
TRMCCDS128F93602F0,0,6,0.704,3,0.765,0,0.646,0,192.992,0,192.9922,0,67.524,-6.262,no
TRMCCJT128E079251A,0,5,0.716,4,0.698,0,0.688,0.2,180.959,0,197.27628,0,131.06,-6.023,no
TRMCCIS12903CEB464,0,11,0.408,4,0.407,1,0.421,3.57,205.05,0,212.37506,0,138.902,-5.495,no
TRMCCWI128F9332172,1978,11,0.263,4,0.084,0,0.343,0,202.519,0,208.74404,0,178.599,-6.455,no
TRMCCRF128F149795A,2001,4,0.175,4,0.471,0,0.466,0,224.148,0,238.57587,0,96.939,-9.702,no
TRMCCBZ128F14690FB,0,0,0.504,1,0,1,0.623,0,199.535,0,204.7473,0,166.173,-10.565,no
TRMCCOS128F429D351,1988,4,0.389,1,0.269,0,0.401,0.601,163.677,0,170.39628,0,209.563,-11.522,no
TRMCCTK128F427FB12,1999,2,0.811,3,0.657,1,0.787,0.346,191.025,0,201.76934,0,105.681,-23.402,no
TRMCCLH128F426F0E3,0,5,0.683,4,0.906,1,0.64,1.628,121.899,0,128.07791,0,95.701,-12.884,no
TRMCCCS128F9350BC0,2006,0,0.473,4,0.094,0,0.531,0.125,447.164,0,459.59791,0,64.421,-27.389,no
TRMCCKQ128E078E174,0,0,0.92,7,1,1,0.726,1.135,250.805,0,257.01832,0,104.557,-10.587,no
TRMCCXH128F427AD17,2004,7,0.324,4,0.064,1,0.52,0,255.263,0,262.5824,0,173.128,-5.246,no
TRMCCMP128F42749C8,2000,8,0.087,1,0,1,0.307,0.254,248.999,0,251.84608,0,143.627,-8.938,no
TRMCCMI128F148F53C,2006,7,0.136,4,1,1,0.385,0,169.761,0,175.01995,0,109.105,-1.896,no
TRMCCOR128F92E9893,0,5,0.677,4,1,0,0.666,0,215.208,0,231.91465,0,78.759,-4.81,no
TRMCCDM12903CEC129,0,8,0.099,1,0.574,1,0.325,0,165.489,0,170.34404,0,76.927,-16.491,no
TRMCCIE128F92F6451,0,11,0.396,4,1,0,0.43,0,241.917,0,254.14485,0,99.032,-6.766,no
TRMCCBN128F930EFA6,1980,9,0.95,4,0.328,1,0.791,3.21,268.481,0,288.23465,0,141.612,-16.349,no
TRMCRHR128F9309CFC,1966,10,0.701,4,0,0,0.58,0,148.416,0,152.34567,0,135.948,-7.767,no
TRMCRDW128F92ECC3B,2003,11,0.45,4,0.595,1,0.472,0.34,173.139,0,173.13914,0,138.965,-4.279,no
TRMCRNJ128F92F71A5,1997,4,0.444,1,0,0,0.392,0,159.44,0,165.69424,0,193.862,-17.491,no
TRMCRSM128F92D2309,0,9,0.588,4,0.352,0,0.649,0,280.898,0,293.72036,0,137.931,-14.525,no
TRMCRQH12903CC3665,2010,5,0.199,4,1,0,0.192,4.952,148.346,0,153.80853,0,151.98,-3.622,no
TRMCRDQ128F92FA8A0,1999,0,0.883,4,0.422,1,0.696,0.171,185.922,0,194.84689,0,86.941,-7.958,no
TRMCRRI128F92DCF1C,1994,11,0.036,4,0.63,0,0.391,0.235,286.883,0,298.9971,0,143.466,-11.897,no
TRMCRIA128F930C4CC,0,4,0.585,4,0.645,1,0.537,2.699,225.431,0,231.65342,0,126.294,-10.944,no
TRMCRYO128F9337C1E,2004,1,0.331,4,0.215,0,0.256,0.229,285.814,0,307.56526,0,207.962,-13.475,no
TRMCRDM128C7196888,2003,4,0.898,4,0.636,0,0.703,7.982,235.201,0,251.92444,0,164.019,-7.269,no
TRMCRHA128F1470010,1968,5,0.544,3,0.67,1,0.61,0.452,223.318,0,238.602,0,118.815,-11.508,no
TRMCRWJ128F9331876,2001,11,0.53,1,0,0,0.662,0.27,217.797,0,221.41342,0,89.258,-9.999,no
TRMCRQF128F1464AA1,2003,7,0.85,4,0.462,1,0.744,0.102,200.406,0,217.5473,0,129.967,-6.422,no
TRMCRJT128F423B062,0,9,0.351,4,0,0,0.248,0.065,145.874,0,153.25995,0,167.06,-10.723,no
TRMCRFO128F428EAA4,0,2,0.359,1,0,1,0.308,0.654,227.532,0,242.20689,0,137.979,-13.877,no
TRMCRWU12903CFFA13,2006,4,0.174,4,0.338,1,0.4,0,194.821,0,206.65424,0,110.003,-7.369,no
TRMCRIS128EF35B9CB,0,0,0.12,4,0,1,0.495,0.415,474.935,0,491.54567,0,48.033,-25.338,no
TRMCRUI128F92D43B8,0,3,0.412,4,0.929,1,0.419,1.025,139.267,0,151.58812,0,118.407,-6.964,no
TRMCRJE128F42653C4,2003,1,0.244,5,0.214,0,0.228,0.496,159.242,0,168.07138,0,135.646,-14.502,no
TRMCRQR128E078574A,1990,6,0.182,4,0,0,0.414,0,189.33,0,198.29506,0,108.89,-11.21,no
TRMCRKV12903CBC529,1999,3,0.362,4,0.8,1,0.412,0,259.004,0,259.00363,0,143.051,-11.636,no
TRMCRJC128F14543A1,0,0,0.86,1,0,1,0.54,0.241,193.805,0,205.60934,0,144.614,-6.315,no
TRMCRSV128EF356BAE,1963,5,0.488,5,0.429,1,0.509,0.266,196.122,0,202.23955,0,107.793,-16.408,no
TRMCRNC128F424BEFB,2002,9,0,4,0.488,1,0,0.299,90.982,0,93.90975,0,94.467,-3.444,no
TRMCRKN128F92FAC66,0,9,0.649,4,0,1,0.393,0,279.946,0,283.66322,0,130.003,-9.744,no
TRMCRNQ128F931C899,2009,2,0.127,4,0.938,1,0.382,0,181.777,0,186.51383,0,166.674,-7.624,no
TRMCRWJ128F92FEE65,0,4,0.455,1,0,1,0.391,0.554,159.777,0,170.29179,0,131.548,-14.754,no
TRMCRHR128E0781333,2001,0,0.494,4,0.439,1,0.542,0,210.164,0,217.57342,0,86.496,-4.645,no
TRMCRLI128F42546EA,2000,2,0.373,4,0,1,0.448,0,286.203,0,289.04444,0,126.141,-7.059,no
TRMCRFY128F93109F6,2002,5,0.393,4,0,0,0.524,0.833,135.239,0,144.27383,0,115.07,-21.215,no
TRMCRMX128F4267AC3,0,4,0.026,3,0,1,0.183,2.461,179.479,0,189.36118,0,176.815,-16.902,no
TRMCRVK128F9350978,1996,10,0.576,4,0.569,1,0.512,0,134.264,0,142.36689,0,141.522,-9.276,no
TRMCRDD128F429F771,1977,0,0.911,1,0,1,0.712,0.62,147.493,0,154.122,0,80.565,-20.773,no
TRMCRYB128F4226EED,2005,9,0.048,4,0.834,1,0.289,0.328,172.931,0,181.89016,0,159.736,-10.452,no
TRMCRWS128F930A670,0,2,0,4,0.146,1,0,0,472.096,0,483.47383,0,126.008,-6.028,no
TRMCRJS128F4254C36,1995,9,0.861,4,1,0,0.679,0.246,212.503,0,216.34567,0,119.753,-13.06,no
TRMCRWI12903CAAABC,0,11,0.582,4,0.496,0,0.576,0.31,249.144,0,260.51873,0,145.915,-31.352,no
TRMCRXK128F42404C4,2007,8,0.692,4,0.373,1,0.611,0.16,254.113,0,260.38812,0,145.041,-5.067,no
TRMCROT128F422F807,1983,7,0.439,5,0.452,1,0.526,10.426,437.969,0,473.05098,0,166.738,-21.874,no
TRMCRJT128F4254260,2003,0,0.58,4,1,1,0.524,0,419.352,0,426.68363,0,124.623,-5.089,no
TRMCREN128F4236E18,2007,1,0.299,4,0,0,0.442,0.09,259.936,0,266.44853,0,215.191,-4.29,no
TRMCRWP128F92DEC48,2008,5,0.392,3,0.672,1,0.451,5.12,305.685,0,311.69261,0,149.924,-8.665,no
TRMCRNX128F92F8B3B,1989,9,0.416,4,1,1,0.428,0,167.7,0,178.65098,0,137.713,-15.187,no
TRMCRFE128F9350A8B,0,2,0.91,4,0.658,1,0.965,9.462,329.433,0,346.43546,0,160.059,-12.661,no
TRMCRRZ128F93428C6,1976,5,0.173,4,0,1,0.347,7.401,416.107,0,426.55302,0,141.094,-13.255,no
